geography,geographic_area_name,estimate_,margin_of_error_,estimate_citizen_born_in_us,margin_of_error_citizen_born_in_us,estimate_citizen_born_in_puerto_rico_orisland_areas,margin_of_error_citizen_born_in_puerto_rico_orisland_areas,estimate_citizen_born_abroad_of_american_parent_s_,margin_of_error_citizen_born_abroad_of_american_parent_s_,estimate_citizen_by_naturalization,margin_of_error_citizen_by_naturalization,estimate_not_a_citizen,margin_of_error_not_a_citizen,prop_citizen_born_in_us,prop_citizen_born_in_puerto_rico_orisland_areas,prop_citizen_born_abroad_of_american_parent_s_,prop_citizen_by_naturalization,prop_not_a_citizen
0500000US25005,"Bristol County, Massachusetts",588593.0,*****,486296.0,7453.0,11061.0,2475.0,6279.0,1790.0,45574.0,4350.0,39383.0,5844.0,0.8262007873012421,0.01879227241914192,0.010667812902973701,0.07742871559804483,0.06691041177859744
0500000US25009,"Essex County, Massachusetts",823938.0,*****,629753.0,7823.0,11338.0,3148.0,9985.0,2680.0,90823.0,6416.0,82039.0,6624.0,0.7643208590937668,0.013760744133660543,0.012118630285288456,0.11023038141219364,0.0995693850750906
0500000US25011,"Franklin County, Massachusetts",70871.0,*****,67750.0,661.0,264.0,194.0,553.0,315.0,908.0,302.0,1396.0,484.0,0.9559622412552384,0.0037250779585443978,0.007802909511647924,0.012812010554387548,0.01969776072018174
0500000US25013,"Hampden County, Massachusetts",464151.0,*****,378859.0,6692.0,37838.0,4307.0,4572.0,1629.0,23640.0,3174.0,19242.0,4575.0,0.8162408354177842,0.08152088436737183,0.009850242701189914,0.05093170110589011,0.041456336407763854
0500000US25015,"Hampshire County, Massachusetts",165399.0,*****,148220.0,2041.0,2140.0,785.0,1039.0,433.0,6635.0,1320.0,7365.0,1972.0,0.8961360104958312,0.012938409542983935,0.0062817792126917335,0.04011511556901795,0.044528685179475086
0500000US25017,"Middlesex County, Massachusetts",1668956.0,*****,1230730.0,11143.0,15426.0,3228.0,23055.0,3178.0,195419.0,8277.0,204326.0,10963.0,0.7374250729198373,0.00924290394713821,0.0138140250551842,0.11709056440073914,0.12242743367710113
0500000US25021,"Norfolk County, Massachusetts",740754.0,*****,591145.0,7383.0,2793.0,1184.0,7486.0,1904.0,80262.0,5139.0,59068.0,5707.0,0.7980314652367723,0.0037704825083631002,0.010105919104048037,0.108351760503487,0.07974037264732961
0500000US25023,"Plymouth County, Massachusetts",542090.0,*****,468883.0,4961.0,3957.0,1464.0,5118.0,1646.0,41126.0,4294.0,23006.0,3900.0,0.8649541589035031,0.007299525908981903,0.009441236695013743,0.07586563116825619,0.04243944732424505
0500000US25025,"Suffolk County, Massachusetts",793144.0,*****,529028.0,8654.0,12409.0,2406.0,14638.0,2178.0,118583.0,7632.0,118486.0,7448.0,0.6670012002864549,0.015645330482232735,0.01845566504947399,0.14951005113825486,0.1493877530435835
0500000US25027,"Worcester County, Massachusetts",881248.0,*****,701357.0,8427.0,22507.0,3383.0,7411.0,1642.0,75203.0,6384.0,74770.0,6742.0,0.795867905515814,0.025539916118958568,0.008409664475834272,0.08533693126112059,0.08484558262827263
0500000US26005,"Allegan County, Michigan",122429.0,*****,116971.0,1298.0,16.0,27.0,431.0,253.0,2401.0,865.0,2610.0,1070.0,0.9554190592098277,0.00013068799059046468,0.003520407746530642,0.019611366587981606,0.02131847846506955
0500000US26017,"Bay County, Michigan",102651.0,*****,100913.0,598.0,0.0,187.0,508.0,432.0,1099.0,404.0,131.0,150.0,0.9830688449211405,0.0,0.004948807123164899,0.010706179189681543,0.0012761687660129955
0500000US26021,"Berrien County, Michigan",152703.0,*****,141879.0,1522.0,74.0,96.0,834.0,419.0,4464.0,1231.0,5452.0,1281.0,0.9291173061432978,0.0004846008264408689,0.005461582287184927,0.029233217422054578,0.03570329332102185
0500000US26025,"Calhoun County, Michigan",133785.0,*****,127723.0,971.0,129.0,180.0,618.0,504.0,2709.0,697.0,2606.0,944.0,0.9546884927308742,0.0009642336584818926,0.0046193519452853455,0.020248906828119743,0.019479014837238854
0500000US26037,"Clinton County, Michigan",80050.0,*****,76568.0,961.0,27.0,51.0,395.0,198.0,1687.0,837.0,1373.0,611.0,0.9565021861336664,0.0003372891942535915,0.004934415990006246,0.021074328544659588,0.017151780137414117
0500000US26045,"Eaton County, Michigan",109494.0,*****,104070.0,1179.0,0.0,187.0,506.0,295.0,2341.0,828.0,2577.0,797.0,0.950463039070634,0.0,0.004621257785814748,0.021380166949787203,0.023535536193764042
0500000US26049,"Genesee County, Michigan",402279.0,*****,388382.0,2557.0,323.0,307.0,1227.0,573.0,8446.0,2258.0,3901.0,1401.0,0.9654543239890723,0.0008029253329157127,0.003050121930302104,0.020995378829121083,0.00969724991858884
0500000US26055,"Grand Traverse County, Michigan",96625.0,*****,93733.0,930.0,374.0,515.0,512.0,380.0,971.0,461.0,1035.0,537.0,0.9700698576972833,0.003870633893919793,0.005298835705045278,0.010049159120310479,0.010711513583441138
0500000US26065,"Ingham County, Michigan",290427.0,*****,255812.0,4874.0,691.0,865.0,3330.0,1611.0,16858.0,3444.0,13736.0,2725.0,0.8808134229944186,0.002379255372262221,0.01146587610656034,0.058045567388706976,0.0472958781380519
0500000US26067,"Ionia County, Michigan",66250.0,*****,65298.0,426.0,24.0,45.0,179.0,162.0,421.0,322.0,328.0,206.0,0.9856301886792452,0.00036226415094339624,0.00270188679245283,0.006354716981132076,0.004950943396226415
0500000US26073,"Isabella County, Michigan",65072.0,*****,62666.0,531.0,0.0,187.0,267.0,261.0,537.0,265.0,1602.0,473.0,0.9630255716744529,0.0,0.004103147283009589,0.00825239734447996,0.024618883698057537
0500000US26075,"Jackson County, Michigan",160233.0,*****,157262.0,885.0,19.0,37.0,872.0,386.0,1489.0,617.0,591.0,459.0,0.9814582514213677,0.00011857732177516492,0.005442074978312832,0.009292717480169504,0.0036883787983748666
0500000US26077,"Kalamazoo County, Michigan",264780.0,*****,248317.0,3761.0,343.0,380.0,1068.0,655.0,9277.0,3526.0,5775.0,1593.0,0.9378238537653901,0.0012954150615605408,0.004033537276229323,0.03503663418687212,0.021810559709947882
0500000US26081,"Kent County, Michigan",673002.0,*****,607697.0,4471.0,1418.0,690.0,4807.0,2002.0,26226.0,2707.0,32854.0,4168.0,0.9029646271482106,0.002106977393826467,0.007142623647478016,0.03896868062799219,0.04881709118249277
0500000US26087,"Lapeer County, Michigan",89168.0,*****,86426.0,1089.0,201.0,280.0,378.0,241.0,1034.0,544.0,1129.0,856.0,0.9692490579580119,0.0022541719002332674,0.004239188946707339,0.011596088282792034,0.012661492912255518
0500000US26091,"Lenawee County, Michigan",97746.0,*****,94859.0,994.0,170.0,249.0,86.0,64.0,1263.0,531.0,1368.0,658.0,0.9704642645223334,0.0017392016041577149,0.0008798313997503734,0.01292124485912467,0.013995457614633847
0500000US26093,"Livingston County, Michigan",196976.0,*****,189407.0,1424.0,85.0,148.0,1046.0,510.0,3533.0,939.0,2905.0,1037.0,0.9615739988628056,0.00043152465274957355,0.005310291609130047,0.01793619527252051,0.01474798960279425
0500000US26099,"Macomb County, Michigan",886175.0,*****,765725.0,8231.0,852.0,571.0,8818.0,2556.0,78533.0,6375.0,32247.0,5588.0,0.8640787654808587,0.0009614353824018958,0.00995063051880272,0.0886201935283663,0.03638897508957034
0500000US26103,"Marquette County, Michigan",67979.0,*****,66318.0,666.0,20.0,36.0,799.0,446.0,377.0,270.0,465.0,421.0,0.9755659836125863,0.000294208505567896,0.011753629797437444,0.005545830329954839,0.006840347754453581
0500000US26111,"Midland County, Michigan",84022.0,*****,81174.0,982.0,36.0,61.0,485.0,270.0,1268.0,621.0,1059.0,650.0,0.9661041155887744,0.00042845921306324534,0.0057722977315465,0.015091285615672086,0.0126038418509438
0500000US26115,"Monroe County, Michigan",156045.0,*****,152827.0,1128.0,67.0,111.0,470.0,277.0,1832.0,861.0,849.0,495.0,0.9793777435996027,0.0004293633246819828,0.0030119516806049536,0.011740203146528246,0.00544073824858214
0500000US26117,"Montcalm County, Michigan",69314.0,*****,68516.0,399.0,0.0,187.0,170.0,212.0,225.0,210.0,403.0,226.0,0.9884871743082205,0.0,0.0024526069769454945,0.0032460974694866838,0.00581412124534726
0500000US26121,"Muskegon County, Michigan",177428.0,*****,173533.0,999.0,47.0,65.0,807.0,449.0,1516.0,729.0,1525.0,653.0,0.978047433325067,0.00026489618324052576,0.004548323827129878,0.008544310931758234,0.008595035732804292
0500000US26125,"Oakland County, Michigan",1296888.0,*****,1104994.0,7697.0,2100.0,857.0,10361.0,2123.0,93150.0,4983.0,86283.0,5748.0,0.8520350253838419,0.0016192608768066325,0.007989124735520723,0.0718257860354942,0.06653080296833651
0500000US26139,"Ottawa County, Michigan",306235.0,*****,285980.0,2342.0,348.0,359.0,2421.0,1102.0,7613.0,1351.0,9873.0,2271.0,0.9338579848808921,0.001136382190148089,0.007905693340081963,0.024859993142521266,0.032239946446356554
0500000US26145,"Saginaw County, Michigan",187714.0,*****,182071.0,1259.0,211.0,247.0,328.0,229.0,2737.0,900.0,2367.0,849.0,0.9699383104083872,0.0011240504171239226,0.0017473390370457186,0.014580691903640645,0.012609608233802487
0500000US26147,"St. Clair County, Michigan",160308.0,*****,154382.0,1285.0,373.0,477.0,1638.0,723.0,2024.0,646.0,1891.0,756.0,0.9630336602041071,0.0023267709658906606,0.0102178306759488,0.012625695536093022,0.011796042617960426
0500000US26155,"Shiawassee County, Michigan",67982.0,*****,67133.0,382.0,106.0,183.0,202.0,153.0,206.0,137.0,335.0,224.0,0.9875114000764909,0.0015592362684239945,0.0029713747756759143,0.0030302138801447443,0.004927774999264511
0500000US26159,"Van Buren County, Michigan",76129.0,*****,72961.0,981.0,0.0,187.0,468.0,382.0,1246.0,617.0,1454.0,666.0,0.9583864230450945,0.0,0.006147460231974674,0.016366956087693257,0.019099160635237557
0500000US26161,"Washtenaw County, Michigan",373875.0,*****,318052.0,4588.0,1060.0,709.0,3323.0,881.0,24742.0,2848.0,26698.0,3653.0,0.8506907388833166,0.0028351721832163158,0.00888799732530926,0.06617719826145102,0.07140889334670679
0500000US26163,"Wayne County, Michigan",1771063.0,*****,1543464.0,10662.0,3544.0,1048.0,18745.0,3477.0,128680.0,7891.0,76630.0,7732.0,0.8714901728509941,0.0020010581215913832,0.010584039077096636,0.07265692976477968,0.04326780018553829
0500000US27003,"Anoka County, Minnesota",376840.0,*****,329206.0,4173.0,712.0,570.0,2231.0,900.0,27456.0,3271.0,17235.0,3254.0,0.8735962212079397,0.0018893960301454198,0.005920284470862965,0.07285850758942787,0.04573559070162403
0500000US27013,"Blue Earth County, Minnesota",70700.0,*****,66688.0,1041.0,94.0,157.0,437.0,272.0,1491.0,730.0,1990.0,824.0,0.9432531824611032,0.0013295615275813295,0.006181046676096181,0.02108910891089109,0.028147100424328147
0500000US27019,"Carver County, Minnesota",112628.0,*****,105361.0,1268.0,89.0,141.0,780.0,661.0,3344.0,1005.0,3054.0,1083.0,0.9354778563057143,0.0007902120254288454,0.006925453706005611,0.029690663067798415,0.02711581489505274
0500000US27027,"Clay County, Minnesota",66848.0,*****,62581.0,1308.0,0.0,157.0,162.0,220.0,2063.0,1068.0,2042.0,1048.0,0.9361686213499282,0.0,0.002423408329344184,0.030861057922450932,0.03054691239827669
0500000US27035,"Crow Wing County, Minnesota",68642.0,*****,67434.0,483.0,0.0,157.0,505.0,318.0,531.0,286.0,172.0,209.0,0.9824014451793363,0.0,0.007357011742082107,0.0077357885842487106,0.0025057544943329155
0500000US27037,"Dakota County, Minnesota",453156.0,*****,391943.0,4777.0,809.0,456.0,6129.0,2993.0,28841.0,3126.0,25434.0,3522.0,0.8649184828182789,0.0017852571741298802,0.013525143659137252,0.06364474926956722,0.05612636707888674
0500000US27053,"Hennepin County, Minnesota",1273334.0,*****,1081262.0,9884.0,4186.0,2119.0,15130.0,2807.0,104918.0,7482.0,67838.0,7394.0,0.8491581941580135,0.003287432833804799,0.011882192731836267,0.08239629193911417,0.053275888337231236
0500000US27109,"Olmsted County, Minnesota",166424.0,*****,150110.0,2251.0,92.0,116.0,1832.0,1213.0,9048.0,1638.0,5342.0,1351.0,0.9019732730856127,0.0005528048839109744,0.011008027688314185,0.054367158582896695,0.032098735759265494
0500000US27123,"Ramsey County, Minnesota",542015.0,*****,454114.0,5783.0,549.0,420.0,4221.0,1208.0,48657.0,4096.0,34474.0,4681.0,0.8378255214339086,0.0010128870972205566,0.007787607354040017,0.08977057830502846,0.06360340580980231
0500000US27131,"Rice County, Minnesota",69025.0,*****,61577.0,2201.0,0.0,157.0,1759.0,955.0,2444.0,1266.0,3245.0,1112.0,0.8920970662803333,0.0,0.025483520463600143,0.035407461064831586,0.04701195219123506
0500000US27137,"St. Louis County, Minnesota",200794.0,*****,195272.0,970.0,99.0,155.0,1154.0,509.0,2986.0,881.0,1283.0,477.0,0.9724991782622987,0.0004930426207954421,0.005747183680787274,0.014870962279749395,0.006389633156369214
0500000US27139,"Scott County, Minnesota",157206.0,*****,136227.0,2632.0,202.0,146.0,1028.0,549.0,11016.0,2018.0,8733.0,1892.0,0.8665508950040075,0.0012849382339096473,0.006539190616134245,0.070073661310637,0.05555131483531163
0500000US27141,"Sherburne County, Minnesota",103059.0,*****,97451.0,1220.0,56.0,4.0,378.0,451.0,2804.0,877.0,2370.0,844.0,0.9455845680629542,0.0005433780649918979,0.0036678019386953103,0.027207715968522884,0.022996535964835675
0500000US27145,"Stearns County, Minnesota",163997.0,*****,148712.0,1797.0,113.0,158.0,1216.0,757.0,7517.0,2293.0,6439.0,2351.0,0.9067970755562602,0.0006890369945791691,0.007414769782374068,0.045836204320810744,0.03926291334597584
0500000US27163,"Washington County, Minnesota",283960.0,*****,254326.0,2242.0,514.0,605.0,1677.0,707.0,19024.0,2048.0,8419.0,2296.0,0.8956402310184532,0.0018101141005775461,0.0059057613748415266,0.06699535145795182,0.0296485420481758
0500000US27171,"Wright County, Minnesota",154593.0,*****,144291.0,2357.0,218.0,311.0,1375.0,870.0,4427.0,1194.0,4282.0,1710.0,0.9333605014457317,0.0014101544054387974,0.008894322511368562,0.028636484187511725,0.027698537449949222
0500000US28033,"DeSoto County, Mississippi",195871.0,*****,187817.0,1220.0,748.0,731.0,1102.0,697.0,3235.0,873.0,2969.0,1133.0,0.9588811003160244,0.0038188399507839343,0.005626151906101465,0.016515972247040142,0.015157935580050136
0500000US28035,"Forrest County, Mississippi",78435.0,*****,75345.0,1336.0,37.0,7.0,196.0,201.0,855.0,1031.0,2002.0,710.0,0.9606043220501052,0.00047172818257155605,0.00249888442659527,0.010900745840504877,0.025524319500223113
0500000US28047,"Harrison County, Mississippi",213730.0,*****,199174.0,1798.0,635.0,473.0,2480.0,795.0,4841.0,795.0,6600.0,1349.0,0.931895382024049,0.0029710382257989052,0.01160342488186029,0.022650072521405513,0.03088008234688626
0500000US28049,"Hinds County, Mississippi",211975.0,*****,206133.0,1270.0,186.0,178.0,424.0,388.0,1353.0,691.0,3879.0,1471.0,0.9724401462436608,0.000877461964854346,0.0020002358768722727,0.00638282816369855,0.018299327750914023
0500000US28059,"Jackson County, Mississippi",147002.0,*****,137886.0,1729.0,1609.0,950.0,1325.0,557.0,3505.0,930.0,2677.0,1341.0,0.9379872382688671,0.010945429313886887,0.009013482809757691,0.023843213017509964,0.018210636589978367
0500000US28067,"Jones County, Mississippi",65837.0,*****,63616.0,592.0,0.0,226.0,110.0,130.0,244.0,230.0,1867.0,628.0,0.9662651700411623,0.0,0.0016707930191229856,0.0037061226969637134,0.028357914242751036
0500000US28073,"Lamar County, Mississippi",66734.0,*****,63857.0,1455.0,0.0,226.0,429.0,386.0,591.0,380.0,1857.0,1009.0,0.9568885425720023,0.0,0.006428507207720203,0.008856055384062098,0.02782689483621542
0500000US28075,"Lauderdale County, Mississippi",70588.0,*****,69163.0,485.0,0.0,226.0,186.0,213.0,405.0,271.0,834.0,567.0,0.979812432708109,0.0,0.002635008783362611,0.00573751912506375,0.011815039383464612
0500000US28081,"Lee County, Mississippi",83012.0,*****,81077.0,586.0,37.0,64.0,297.0,270.0,466.0,422.0,1135.0,381.0,0.9766901170915049,0.00044571869127355083,0.003577795981303908,0.00561364621982364,0.013672722016094058
0500000US28089,"Madison County, Mississippi",114247.0,*****,108870.0,1305.0,90.0,113.0,280.0,254.0,2808.0,1095.0,2199.0,886.0,0.9529353068351905,0.0007877668560224776,0.002450830218736597,0.0245783259079013,0.019247770182149203
0500000US28121,"Rankin County, Mississippi",160573.0,*****,155053.0,924.0,70.0,119.0,1131.0,559.0,2237.0,967.0,2082.0,895.0,0.9656231122293287,0.00043593879419329525,0.007043525374751671,0.013931358323005736,0.012966065278720582
0500000US29019,"Boone County, Missouri",192154.0,*****,175599.0,2146.0,155.0,229.0,1135.0,544.0,8882.0,1949.0,6383.0,1820.0,0.9138451450399159,0.0008066446704206001,0.005906720651144394,0.04622334169468239,0.033218147943836714
0500000US29021,"Buchanan County, Missouri",83574.0,*****,78240.0,1474.0,222.0,317.0,948.0,671.0,1091.0,563.0,3073.0,1232.0,0.9361763227798119,0.0026563285232249264,0.011343240720798335,0.013054299183956734,0.036769808792208106
0500000US29031,"Cape Girardeau County, Missouri",83658.0,*****,80550.0,1475.0,6.0,11.0,399.0,423.0,192.0,187.0,2511.0,1463.0,0.9628487413038801,7.172057663343613e-05,0.004769418346123503,0.0022950584522699563,0.030015061321093023
0500000US29037,"Cass County, Missouri",113873.0,*****,110727.0,779.0,407.0,440.0,418.0,327.0,1596.0,537.0,725.0,491.0,0.9723727310249137,0.0035741571750985746,0.0036707560176688064,0.014015613885644533,0.006366741896674365
0500000US29043,"Christian County, Missouri",96045.0,*****,93235.0,898.0,0.0,198.0,313.0,284.0,1820.0,815.0,677.0,452.0,0.9707428809412255,0.0,0.003258889062418658,0.018949450778281016,0.007048779218074861
0500000US29047,"Clay County, Missouri",263370.0,*****,243390.0,3340.0,308.0,325.0,2187.0,1045.0,9924.0,2466.0,7561.0,2038.0,0.9241371454607586,0.0011694574173216387,0.008303907050916961,0.037680829251623194,0.02870866081937958
0500000US29051,"Cole County, Missouri",77625.0,*****,74311.0,1221.0,0.0,198.0,564.0,342.0,1818.0,958.0,932.0,453.0,0.9573075684380032,0.0,0.007265700483091788,0.023420289855072465,0.012006441223832529
0500000US29071,"Franklin County, Missouri",107256.0,*****,105156.0,478.0,65.0,88.0,397.0,234.0,654.0,367.0,984.0,489.0,0.9804206757663907,0.0006060267024688595,0.0037014246289251884,0.006097560975609756,0.009174311926605505
0500000US29077,"Greene County, Missouri",307942.0,*****,290843.0,2400.0,495.0,398.0,4653.0,1328.0,7427.0,1869.0,4524.0,1411.0,0.9444733099090088,0.00160744555792974,0.015109988244539557,0.024118178098473088,0.014691078190048775
0500000US29095,"Jackson County, Missouri",727362.0,*****,665406.0,6939.0,1073.0,677.0,5932.0,1278.0,24060.0,5781.0,30891.0,4066.0,0.9148209557276844,0.0014751939199463267,0.00815549891250849,0.033078439621536455,0.0424699118183243
0500000US29097,"Jasper County, Missouri",126479.0,*****,120563.0,1129.0,321.0,414.0,899.0,441.0,1792.0,664.0,2904.0,1091.0,0.9532254366337495,0.002537970730318867,0.0071078993350674816,0.014168359964895358,0.022960333335968818
0500000US29099,"Jefferson County, Missouri",231888.0,*****,225903.0,1590.0,146.0,264.0,960.0,553.0,3829.0,1424.0,1050.0,520.0,0.9741901262678534,0.0006296142965569585,0.004139929621196439,0.01651228179120955,0.004528048023183606
0500000US29113,"Lincoln County, Missouri",65888.0,*****,64752.0,570.0,0.0,198.0,188.0,222.0,516.0,406.0,432.0,433.0,0.9827586206896551,0.0,0.0028533268576979116,0.007831471588149588,0.006556580864497329
0500000US29165,"Platte County, Missouri",113207.0,*****,104150.0,2334.0,524.0,566.0,1154.0,504.0,3391.0,850.0,3988.0,2191.0,0.9199961133145477,0.004628689038663687,0.010193715936293693,0.029953978110894203,0.03522750359960073
0500000US29183,"St. Charles County, Missouri",423726.0,*****,396837.0,2957.0,655.0,449.0,3768.0,1167.0,11336.0,2099.0,11130.0,2009.0,0.9365415386358166,0.0015458102641801542,0.008892539046459268,0.026753137640833934,0.0262669744127101
0500000US29187,"St. Francois County, Missouri",67503.0,*****,66573.0,413.0,39.0,66.0,83.0,110.0,215.0,188.0,593.0,334.0,0.986222834540687,0.0005777520999066708,0.0012295749818526584,0.003185043627690621,0.008784794749862969
0500000US29189,"St. Louis County, Missouri",992929.0,*****,899513.0,6801.0,703.0,717.0,8250.0,2127.0,48658.0,4656.0,35805.0,3958.0,0.9059187514917985,0.0007080063126366538,0.008308751179590887,0.0490045108965495,0.03605998011942445
0500000US29510,"St. Louis city, Missouri",279695.0,*****,253230.0,4351.0,23.0,40.0,1870.0,733.0,12005.0,2557.0,12567.0,3457.0,0.9053790736337797,8.223243175601996e-05,0.006685854234076405,0.04292175405352259,0.044931085646865335
